309.wav,Sad,,Bad,,,Same speaker
309.wav,Sad,,Noisy,,,Hard to say
309.wav,Sad,,Fair,,,Similar speaker
309.wav,Sad,,Bad,,,Same speaker
310.wav,Sad,,Bad,,,Similar speaker
310.wav,Neutral,,Noisy,,,Same speaker
310.wav,Neutral,,Bad,,,Same speaker
310.wav,,Neutral,,Good,,Same speaker
310.wav,Neutral,,Excellent,,,Hard to say
310.wav,Neutral,,,Bad,Same speaker,
310.wav,Sad,,Bad,,,Same speaker
310.wav,Neutral,,Fair,,,Same speaker
310.wav,,Neutral,,,,Hard to say
310.wav,Neutral,,Bad,,,Same speaker
311.wav,Neutral,,Bad,,,Similar speaker
311.wav,Happy,,Fair,,,Similar speaker
311.wav,Happy,,Fair,,,Hard to say
311.wav,,Neutral,Fair,,,Hard to say
311.wav,Sad,,Fair,,,Different speakers
311.wav,,Sad,,Bad,,Same speaker
311.wav,Sad,,,Bad,Different speakers,
311.wav,Sad,,,Noisy,Hard to say,
311.wav,Neutral,,,Noisy,Same speaker,
311.wav,Sad,,Bad,,,Hard to say
312.wav,Neutral,,Fair,,,Similar speaker
312.wav,Neutral,,Good,,,Similar speaker
312.wav,Neutral,,Excellent,,,Hard to say
312.wav,,Sad,,Good,,Same speaker
312.wav,Neutral,,,Fair,Hard to say,
312.wav,Neutral,,Fair,,,Same speaker
312.wav,Angry,,Fair,,,Same speaker
312.wav,,Happy,Fair,,,Hard to say
312.wav,Neutral,,Bad,,,Same speaker
312.wav,Neutral,,,Good,Same speaker,
313.wav,Happy,,,Good,Similar speaker,
313.wav,Sad,,Good,,,Same speaker
313.wav,Neutral,,,Bad,Same speaker,
313.wav,Sad,,Good,,,Same speaker
313.wav,,Sad,,Noisy,,Different speakers
313.wav,Angry,,Fair,,,Same speaker
313.wav,,Sad,,Good,,Same speaker
313.wav,Neutral,,Good,,,Different speakers
313.wav,Neutral,,Fair,,,Similar speaker
313.wav,Happy,,Fair,,,Same speaker
314.wav,Sad,,Good,,,Same speaker
314.wav,Neutral,,Good,,,Same speaker
314.wav,Happy,,Fair,,,Same speaker
314.wav,Happy,,Noisy,,,Similar speaker
314.wav,Happy,,Noisy,,,Similar speaker
314.wav,Sad,,Excellent,,,Same speaker
314.wav,Sad,,Fair,,,Hard to say
314.wav,,Sad,,Bad,,Same speaker
314.wav,Happy,,Good,,,Same speaker
314.wav,Neutral,,,Good,Same speaker,
315.wav,Neutral,,,Good,Same speaker,
315.wav,Neutral,,Bad,,,Hard to say
315.wav,Neutral,,,Bad,Same speaker,
315.wav,Happy,,Fair,,,Similar speaker
315.wav,Neutral,,Bad,,,Same speaker
315.wav,,Sad,,Bad,,Same speaker
315.wav,Sad,,Good,,,Similar speaker
315.wav,Angry,,Fair,,,Hard to say
315.wav,Sad,,Fair,,,Similar speaker
315.wav,,Sad,,Fair,,Same speaker
316.wav,Neutral,,Bad,,,Hard to say
316.wav,Angry,,Bad,,,Same speaker
316.wav,Neutral,,Noisy,,,Same speaker
316.wav,Neutral,,Bad,,,Similar speaker
316.wav,Neutral,,Bad,,,Similar speaker
316.wav,Neutral,,Bad,,,Same speaker
316.wav,Neutral,,Noisy,,,Similar speaker
316.wav,Angry,,Bad,,,Same speaker
316.wav,,Neutral,Noisy,,,Different speakers
316.wav,Happy,,Fair,,,Similar speaker
317.wav,Sad,,Bad,,,Hard to say
317.wav,Neutral,,,Fair,Hard to say,
317.wav,Happy,,Fair,,,Similar speaker
317.wav,Neutral,,Good,,,Same speaker
317.wav,,Happy,,Fair,,Same speaker
317.wav,Neutral,,Good,,,Same speaker
317.wav,Neutral,,Excellent,,,Same speaker
317.wav,Neutral,,Fair,,,Hard to say
317.wav,Neutral,,,Good,Same speaker,
317.wav,Sad,,Fair,,,Hard to say
318.wav,,Sad,Good,,Same speaker,
318.wav,Neutral,,Excellent,,,Same speaker
318.wav,Neutral,,Good,,,Hard to say
318.wav,Neutral,,Fair,,,Same speaker
318.wav,,Neutral,,,,Same speaker
318.wav,Neutral,,Fair,,,Same speaker
318.wav,Happy,,Fair,,,Hard to say
318.wav,Happy,,Fair,,,Similar speaker
318.wav,,Neutral,,,,Same speaker
318.wav,Neutral,,Excellent,,,Same speaker
319.wav,,Sad,,Good,,Same speaker
319.wav,Neutral,,,Fair,Same speaker,
319.wav,Sad,,Bad,,,Hard to say
319.wav,,Happy,,Fair,,Same speaker
319.wav,,Happy,Noisy,,,Different speakers
319.wav,Sad,,Good,,,Same speaker
319.wav,Happy,,,Fair,Similar speaker,
319.wav,Angry,,Good,,,Same speaker
319.wav,,Sad,,Good,,Same speaker
319.wav,Neutral,,Good,,,Similar speaker
320.wav,Sad,,Noisy,,,Different speakers
320.wav,Neutral,,Good,,,Same speaker
320.wav,Sad,,Fair,,,Similar speaker
320.wav,Neutral,,Fair,,,Similar speaker
320.wav,Happy,,Good,,,Hard to say
320.wav,Sad,,Fair,,,Same speaker
320.wav,Sad,,Fair,,,Same speaker
320.wav,Sad,,Fair,,,Same speaker
320.wav,Sad,,Fair,,,Same speaker
320.wav,Sad,,,Bad,Different speakers,
321.wav,Sad,,Fair,,,Same speaker
321.wav,Happy,,Noisy,,,Similar speaker
321.wav,Neutral,,,Noisy,Same speaker,
321.wav,Neutral,,Noisy,,,Similar speaker
321.wav,Happy,,Fair,,,Similar speaker
321.wav,,Sad,,Good,,Same speaker
321.wav,Neutral,,Good,,,Same speaker
321.wav,Sad,,,Fair,Hard to say,
321.wav,,Neutral,,Fair,,Similar speaker
321.wav,Sad,,,Fair,Hard to say,
322.wav,Sad,,Fair,,,Same speaker
322.wav,Angry,,,Fair,,Different speakers
322.wav,Angry,,Fair,,,Same speaker
322.wav,Neutral,,Excellent,,,Same speaker
322.wav,Neutral,,Good,,,Same speaker
322.wav,Neutral,,Fair,,,Different speakers
322.wav,Angry,,Noisy,,,Similar speaker
322.wav,Sad,,Noisy,,,Same speaker
322.wav,Neutral,,Fair,,,Similar speaker
322.wav,Neutral,,Bad,,,Same speaker
323.wav,Sad,,,Fair,Hard to say,
323.wav,Angry,,Fair,,,Hard to say
323.wav,Happy,,Noisy,,,Similar speaker
323.wav,Neutral,,Bad,,,Similar speaker
323.wav,,Sad,,Excellent,,Same speaker
323.wav,Sad,,Noisy,,,Same speaker
323.wav,Sad,,Fair,,,Hard to say
323.wav,Neutral,,Noisy,,,Same speaker
323.wav,Sad,,,Fair,Same speaker,
323.wav,Sad,,Good,,,Same speaker
Input.audio_url_c,Answer.EmotionClass,Answer.EmotionClass.label,Answer.Quality,Answer.Quality.label,Answer.Similarity,Answer.Similarity.label
